name,latitude,longitude,mapUrl,website
Shilling Canning Company,38.8739638,-77.0010397,https://www.google.com/maps/search/Shilling+Canning+Company,+360+Water+Street+Southeast,+Washington/@38.8739638,-77.0010397,https://shillingcanning.com/
Sister Restaurant,32.8233578,-96.7700051,https://www.google.com/maps/search/Sister+Restaurant,+2808+Greenville+Avenue,+Dallas/@32.8233578,-96.7700051,http://www.sempresister.com/
Sofreh,40.679912,-73.9739714,https://www.google.com/maps/search/Sofreh,+75+Saint+Marks+Ave,+Brooklyn/@40.679912,-73.9739714,https://www.sofrehnyc.com/
Sonsie,42.3486972,-71.0862083,https://www.google.com/maps/search/Sonsie,+327+Newbury+Street,+Boston/@42.3486972,-71.0862083,https://www.sonsieboston.com/
Summer Shack Boston,42.3471055,-71.0855221,https://www.google.com/maps/search/Summer+Shack+Boston,+50+Dalton+Street,+Boston/@42.3471055,-71.0855221,https://www.summershackrestaurant.com/
Sylvia's Restaurant,40.8086445,-73.944479,https://www.google.com/maps/search/Sylvia%27s+Restaurant,+328+Malcolm+X+Blvd,+New+York/@40.8086445,-73.944479,https://sylviasrestaurant.com/
Temple Court,40.7113002,-74.0067691,https://www.google.com/maps/search/Temple+Court,+5+Beekman+St,+New+York/@40.7113002,-74.0067691,https://www.templecourtnyc.com/
Testaccio,41.9265212,-87.6976083,https://www.google.com/maps/search/Testaccio,+2456+North+California+Avenue,+Chicago/@41.9265212,-87.6976083,https://www.testacciochicago.com/
The Chloe,29.9270805,-90.0993106,https://www.google.com/maps/search/The+Chloe,+4125+St.+Charles+Ave,+New+Orleans/@29.9270805,-90.0993106,https://www.thechloenola.com/
The Florentine,41.8792887,-87.6330096,https://www.google.com/maps/search/The+Florentine,+JW+Marriott+151+W+Adams+St%2C,+Chicago/@41.8792887,-87.6330096,https://www.the-florentine.net/
The Red Hen Washington DC,38.9150119,-77.0124088,https://www.google.com/maps/search/The+Red+Hen+Washington+DC,+1822+1st+St+NW,+Washington/@38.9150119,-77.0124088,http://www.theredhendc.com/
Torien,40.7247436,-73.9931265,https://www.google.com/maps/search/Torien,+624+Broadway,+New+York/@40.7247436,-73.9931265,https://torien-nyc.com/
Tribeca Grill,40.7196368,-74.009776,https://www.google.com/maps/search/Tribeca+Grill,+375+Greenwich+Street,+New+York/@40.7196368,-74.009776,https://www.tribecagrill.com/
Twisted Soul Cookhouse & Pours,33.7892169,-84.4251171,https://www.google.com/maps/search/Twisted+Soul+Cookhouse+%26+Pours,+1133+Huff+Road+Northwest,+Atlanta/@33.7892169,-84.4251171,https://www.twistedsoulcookhouseandpours.com/
Vu Rooftop,41.8526719,-87.6227639,https://www.google.com/maps/search/Vu+Rooftop,+133+East+Cermak+Road,+Chicago/@41.8526719,-87.6227639,https://www.vurooftop.com/
Wayan NYC,40.7213692,-73.9950855,https://www.google.com/maps/search/Wayan+NYC,+20+Spring+Street,+New+York/@40.7213692,-73.9950855,https://www.wayan-nyc.com/
Zero Restaurant + Bar,32.7867176,-79.9292904,https://www.google.com/maps/search/Zero+Restaurant+%2B+Bar,+0+George+Street,+Charleston/@32.7867176,-79.9292904,https://zerorestaurantcharleston.com/
Zou Zou's,40.7529359,-73.9987237,https://www.google.com/maps/search/Zou+Zou%27s,+385+9th+Avenue,+New+York/@40.7529359,-73.9987237,https://www.zouzousnyc.com/
